,url,title,address,area,bedrooms,bathrooms,parking,price
11,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-balneario-camboriu-com-garagem-144m2-venda-RS2300000-id-2486367182/,"Apartamento com 4 Quartos à Venda, 144 m² por R$ 2.300.000","Rua 3706, 100 - Centro, Balneário Camboriú - SC",144,4,3, 3 vagas  ,R$ 2.300.000
12,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-110m2-venda-RS850000-id-2498642773/,"Apartamento com 3 Quartos à Venda, 110 m² por R$ 850.000","Centro, Balneário Camboriú - SC",110,3,2, 2 vagas  ,R$ 850.000
13,https://www.vivareal.com.br/imovel/apartamento-2-quartos-nacoes-bairros-balneario-camboriu-com-garagem-90m2-venda-RS435000-id-2493221089/,"Apartamento com 2 Quartos à Venda, 90 m² por R$ 435.000","Avenida Palestina, 670 - Nacoes, Balneário Camboriú - SC",90,2,2, 1 vaga  ,R$ 435.000
14,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-balneario-camboriu-com-garagem-86m2-venda-RS450000-id-2493979593/,"Apartamento com 2 Quartos à Venda, 86 m² por R$ 450.000","Rua 1041, 44 - Centro, Balneário Camboriú - SC",86,2,2, 1 vaga  ,R$ 450.000
15,https://www.vivareal.com.br/imoveis-lancamento/parigi-residence-2494906833/,Parigi Residence,"Rua 3100, 19 - Centro, Balneário Camboriú - SC",161,4,4, 3 até 4 vagas  ,Sob Consulta
16,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-210m2-venda-RS6000000-id-2499830414/,"Apartamento com 3 Quartos à Venda, 210 m² por R$ 6.000.000","Avenida Atlântica, 5212 - Centro, Balneário Camboriú - SC",210,3,5, 3 vagas  ,R$ 6.000.000
17,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-106m2-venda-RS1150000-id-2495508804/,"Apartamento com 3 Quartos à Venda, 106 m² por R$ 1.150.000","Rua 3000, 505 - Centro, Balneário Camboriú - SC",106,3,3, 2 vagas  ,R$ 1.150.000
18,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-balneario-camboriu-com-garagem-92m2-venda-RS595000-id-2483061780/,"Apartamento com 2 Quartos à Venda, 92 m² por R$ 595.000","Avenida Atlântica, 2554` - Centro, Balneário Camboriú - SC",92,2,2, 1 vaga  ,R$ 595.000
19,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-120m2-venda-RS595000-id-2492940674/,"Apartamento com 3 Quartos à Venda, 120 m² por R$ 595.000","Rua 3140, 501 - Centro, Balneário Camboriú - SC",120,3,2, 1 vaga  ,R$ 595.000
20,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-balneario-camboriu-com-garagem-147m2-venda-RS1450000-id-2476643561/,"Apartamento com 4 Quartos à Venda, 147 m² por R$ 1.450.000","Rua 3300, 444 - Centro, Balneário Camboriú - SC",147,4,6, 3 vagas  ,R$ 1.450.000
21,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-balneario-camboriu-com-garagem-80m2-venda-RS580000-id-2498548376/,"Apartamento com 2 Quartos à Venda, 80 m² por R$ 580.000","Rua 2480 - Centro, Balneário Camboriú - SC",80,2,2, 2 vagas  ,R$ 580.000
22,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-balneario-camboriu-com-garagem-132m2-venda-RS2450000-id-2497927622/,"Apartamento com 4 Quartos à Venda, 132 m² por R$ 2.450.000","Centro, Balneário Camboriú - SC",132,4,4, 3 vagas  ,R$ 2.450.000
23,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-82m2-venda-RS450000-id-2496467659/,"Apartamento com 3 Quartos à Venda, 82 m² por R$ 450.000","Avenida Atlântica - Centro, Balneário Camboriú - SC",82,3,2,  Não informado Solicitar ,R$ 450.000
24,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-130m2-venda-RS1000000-id-2494547330/,"Apartamento com 3 Quartos à Venda, 130 m² por R$ 1.000.000","Rua 3130 - Centro, Balneário Camboriú - SC",130,3,3, 2 vagas  ,R$ 1.000.000
25,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-114m2-venda-RS1650000-id-2500353694/,"Apartamento com 3 Quartos à Venda, 114 m² por R$ 1.650.000","Avenida Brasil, 180 - Centro, Balneário Camboriú - SC",114,3,4, 2 vagas  ,R$ 1.650.000
26,https://www.vivareal.com.br/imovel/apartamento-3-quartos-pioneiros-bairros-balneario-camboriu-com-garagem-280m2-venda-RS3300000-id-2486504582/,"Apartamento com 3 Quartos à Venda, 280 m² por R$ 3.300.000","Rua Miguel Matte, 252 - Pioneiros, Balneário Camboriú - SC",280,3,5, 4 vagas  ,R$ 3.300.000
27,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-100m2-venda-RS900000-id-2491920174/,"Apartamento com 3 Quartos à Venda, 100 m² por R$ 900.000","Rua 2900 - Centro, Balneário Camboriú - SC",100,3,2, 1 vaga  ,R$ 900.000
28,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-117m2-venda-RS500000-id-2496887511/,"Apartamento com 3 Quartos à Venda, 117 m² por R$ 500.000","Centro, Balneário Camboriú - SC",117,3,1, 1 vaga  ,R$ 500.000
29,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-110m2-venda-RS695000-id-2496758876/,"Apartamento com 3 Quartos à Venda, 110 m² por R$ 695.000","Centro, Balneário Camboriú - SC",110,3,2, 1 vaga  ,R$ 695.000
30,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-105m2-venda-RS1250000-id-2498479304/,"Apartamento com 3 Quartos à Venda, 105 m² por R$ 1.250.000","Rua 3618, 116 - Centro, Balneário Camboriú - SC",105,3,4, 2 vagas  ,R$ 1.250.000
31,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-131m2-venda-RS1600000-id-2498642780/,"Apartamento com 3 Quartos à Venda, 131 m² por R$ 1.600.000","Centro, Balneário Camboriú - SC",131,3,4, 2 vagas  ,R$ 1.600.000
32,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-balneario-camboriu-com-garagem-100m2-venda-RS790000-id-2488947176/,"Apartamento com 2 Quartos à Venda, 100 m² por R$ 790.000","Rua 2300 - Centro, Balneário Camboriú - SC",100,2,2, 2 vagas  ,R$ 790.000
33,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-balneario-camboriu-com-garagem-98m2-venda-RS895000-id-2500383493/,"Apartamento com 2 Quartos à Venda, 98 m² por R$ 895.000","Rua 1111 - Centro, Balneário Camboriú - SC",98,2,2, 2 vagas  ,R$ 895.000
34,https://www.vivareal.com.br/imovel/apartamento-2-quartos-nacoes-bairros-balneario-camboriu-com-garagem-66m2-venda-RS590000-id-2498194407/,"Apartamento com 2 Quartos à Venda, 66 m² por R$ 590.000","Rua Suíça, 90 - Nacoes, Balneário Camboriú - SC",66,2,2, 2 vagas  ,R$ 590.000
35,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-218m2-venda-RS3300000-id-2477642788/,"Apartamento com 3 Quartos à Venda, 218 m² por R$ 3.300.000","Avenida Atlântica, 222 - Centro, Balneário Camboriú - SC",218,3,4, 2 vagas  ,R$ 3.300.000
36,https://www.vivareal.com.br/imovel/apartamento-3-quartos-pioneiros-bairros-balneario-camboriu-com-garagem-138m2-venda-RS1250000-id-2492693979/,"Apartamento com 3 Quartos à Venda, 138 m² por R$ 1.250.000","Rua Julieta Lins, 360 - Pioneiros, Balneário Camboriú - SC",138,3,4, 2 vagas  ,R$ 1.250.000
37,https://www.vivareal.com.br/imoveis-lancamento/falcon-tower-2494570187/,Falcon Tower,"Avenida do Estado Dalmo Vieira, 2877 - Centro, Balneário Camboriú - SC",129,4,2, 2 até 3 vagas  ,Sob Consulta
38,https://www.vivareal.com.br/imovel/apartamento-3-quartos-pioneiros-bairros-balneario-camboriu-com-garagem-130m2-venda-RS1500000-id-2492291723/,"Apartamento com 3 Quartos à Venda, 130 m² por R$ 1.500.000","Rua Julieta Lins, 360 - Pioneiros, Balneário Camboriú - SC",130,3,4, 2 vagas  ,R$ 1.500.000
39,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-balneario-camboriu-com-garagem-67m2-venda-RS420000-id-2497018306/,"Apartamento com 2 Quartos à Venda, 67 m² por R$ 420.000","Rua 981, 323 - Centro, Balneário Camboriú - SC",67,2,1, 1 vaga  ,R$ 420.000
40,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-130m2-venda-RS900000-id-2497929079/,"Apartamento com 3 Quartos à Venda, 130 m² por R$ 900.000","Centro, Balneário Camboriú - SC",130,3,3, 2 vagas  ,R$ 900.000
41,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-balneario-camboriu-com-garagem-65m2-venda-RS500000-id-2486980379/,"Apartamento com 2 Quartos à Venda, 65 m² por R$ 500.000","Rua 2400, 493 - Centro, Balneário Camboriú - SC",65,2,2, 1 vaga  ,R$ 500.000
42,https://www.vivareal.com.br/imovel/apartamento-4-quartos-pioneiros-bairros-balneario-camboriu-com-garagem-154m2-venda-RS1100000-id-2499067434/,"Apartamento com 4 Quartos à Venda, 154 m² por R$ 1.100.000","Rua José Manir Lucca, 23 - Pioneiros, Balneário Camboriú - SC",154,4,4, 2 vagas  ,R$ 1.100.000
43,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-balneario-camboriu-com-garagem-68m2-venda-RS595000-id-2500506282/,"Apartamento com 2 Quartos à Venda, 68 m² por R$ 595.000","Rua 1401, 401 - Centro, Balneário Camboriú - SC",68,2,2, 1 vaga  ,R$ 595.000
44,https://www.vivareal.com.br/imoveis-lancamento/splendia-tower-2494570495/,Splendia Tower,"Rua 2300, 550 - Centro, Balneário Camboriú - SC",127,3,3, 2 até 3 vagas  ,Sob Consulta
45,https://www.vivareal.com.br/imovel/apartamento-2-quartos-nacoes-bairros-balneario-camboriu-com-garagem-75m2-venda-RS670000-id-2492152701/,"Apartamento com 2 Quartos à Venda, 75 m² por R$ 670.000","Rua Uganda, 2100 - Nacoes, Balneário Camboriú - SC",75,2,2, 2 vagas  ,R$ 670.000
46,https://www.vivareal.com.br/imovel/apartamento-3-quartos-quadra-mar-centro-bairros-balneario-camboriu-com-garagem-151m2-venda-RS859000-id-2485685800/,"Apartamento com 3 Quartos à Venda, 151 m² por R$ 859.000","Rua 3300, 163 - Quadra Mar Centro, Balneário Camboriú - SC",151,3,2, 2 vagas  ,R$ 859.000
47,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-115m2-venda-RS750000-id-2490530577/,"Apartamento com 3 Quartos à Venda, 115 m² por R$ 750.000","Rua 2700, 298 - Centro, Balneário Camboriú - SC",115,3,2, 1 vaga  ,R$ 750.000
48,https://www.vivareal.com.br/imovel/apartamento-3-quartos-pioneiros-bairros-balneario-camboriu-com-garagem-105m2-venda-RS690000-id-2477437939/,"Apartamento com 3 Quartos à Venda, 105 m² por R$ 690.000","Rua Julieta Lins, 415 - Pioneiros, Balneário Camboriú - SC",105,3,2, 2 vagas  ,R$ 690.000
49,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-balneario-camboriu-com-garagem-144m2-venda-RS2300000-id-2486367182/,"Apartamento com 4 Quartos à Venda, 144 m² por R$ 2.300.000","Rua 3706, 100 - Centro, Balneário Camboriú - SC",144,4,3, 3 vagas  ,R$ 2.300.000
50,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-110m2-venda-RS850000-id-2498642773/,"Apartamento com 3 Quartos à Venda, 110 m² por R$ 850.000","Centro, Balneário Camboriú - SC",110,3,2, 2 vagas  ,R$ 850.000
51,https://www.vivareal.com.br/imoveis-lancamento/parigi-residence-2494906833/,Parigi Residence,"Rua 3100, 19 - Centro, Balneário Camboriú - SC",161,4,4, 3 até 4 vagas  ,Sob Consulta
52,https://www.vivareal.com.br/imovel/apartamento-2-quartos-nacoes-bairros-balneario-camboriu-com-garagem-90m2-venda-RS435000-id-2493221089/,"Apartamento com 2 Quartos à Venda, 90 m² por R$ 435.000","Avenida Palestina, 670 - Nacoes, Balneário Camboriú - SC",90,2,2, 1 vaga  ,R$ 435.000
53,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-balneario-camboriu-com-garagem-86m2-venda-RS450000-id-2493979593/,"Apartamento com 2 Quartos à Venda, 86 m² por R$ 450.000","Rua 1041, 44 - Centro, Balneário Camboriú - SC",86,2,2, 1 vaga  ,R$ 450.000
54,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-210m2-venda-RS6000000-id-2499830414/,"Apartamento com 3 Quartos à Venda, 210 m² por R$ 6.000.000","Avenida Atlântica, 5212 - Centro, Balneário Camboriú - SC",210,3,5, 3 vagas  ,R$ 6.000.000
55,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-106m2-venda-RS1150000-id-2495508804/,"Apartamento com 3 Quartos à Venda, 106 m² por R$ 1.150.000","Rua 3000, 505 - Centro, Balneário Camboriú - SC",106,3,3, 2 vagas  ,R$ 1.150.000
56,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-balneario-camboriu-com-garagem-92m2-venda-RS595000-id-2483061780/,"Apartamento com 2 Quartos à Venda, 92 m² por R$ 595.000","Avenida Atlântica, 2554` - Centro, Balneário Camboriú - SC",92,2,2, 1 vaga  ,R$ 595.000
57,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-120m2-venda-RS595000-id-2492940674/,"Apartamento com 3 Quartos à Venda, 120 m² por R$ 595.000","Rua 3140, 501 - Centro, Balneário Camboriú - SC",120,3,2, 1 vaga  ,R$ 595.000
58,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-balneario-camboriu-com-garagem-147m2-venda-RS1450000-id-2476643561/,"Apartamento com 4 Quartos à Venda, 147 m² por R$ 1.450.000","Rua 3300, 444 - Centro, Balneário Camboriú - SC",147,4,6, 3 vagas  ,R$ 1.450.000
59,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-balneario-camboriu-com-garagem-80m2-venda-RS580000-id-2498548376/,"Apartamento com 2 Quartos à Venda, 80 m² por R$ 580.000","Rua 2480 - Centro, Balneário Camboriú - SC",80,2,2, 2 vagas  ,R$ 580.000
60,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-balneario-camboriu-com-garagem-132m2-venda-RS2450000-id-2497927622/,"Apartamento com 4 Quartos à Venda, 132 m² por R$ 2.450.000","Centro, Balneário Camboriú - SC",132,4,4, 3 vagas  ,R$ 2.450.000
61,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-82m2-venda-RS450000-id-2496467659/,"Apartamento com 3 Quartos à Venda, 82 m² por R$ 450.000","Avenida Atlântica - Centro, Balneário Camboriú - SC",82,3,2,  Não informado Solicitar ,R$ 450.000
62,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-130m2-venda-RS1000000-id-2494547330/,"Apartamento com 3 Quartos à Venda, 130 m² por R$ 1.000.000","Rua 3130 - Centro, Balneário Camboriú - SC",130,3,3, 2 vagas  ,R$ 1.000.000
63,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-114m2-venda-RS1650000-id-2500353694/,"Apartamento com 3 Quartos à Venda, 114 m² por R$ 1.650.000","Avenida Brasil, 180 - Centro, Balneário Camboriú - SC",114,3,4, 2 vagas  ,R$ 1.650.000
64,https://www.vivareal.com.br/imovel/apartamento-3-quartos-pioneiros-bairros-balneario-camboriu-com-garagem-280m2-venda-RS3300000-id-2486504582/,"Apartamento com 3 Quartos à Venda, 280 m² por R$ 3.300.000","Rua Miguel Matte, 252 - Pioneiros, Balneário Camboriú - SC",280,3,5, 4 vagas  ,R$ 3.300.000
65,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-100m2-venda-RS900000-id-2491920174/,"Apartamento com 3 Quartos à Venda, 100 m² por R$ 900.000","Rua 2900 - Centro, Balneário Camboriú - SC",100,3,2, 1 vaga  ,R$ 900.000
66,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-balneario-camboriu-com-garagem-102m2-venda-RS600000-id-2434511159/,"Apartamento com 2 Quartos à Venda, 102 m² por R$ 600.000","Centro, Balneário Camboriú - SC",102,2,2, 1 vaga  ,R$ 600.000
67,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-117m2-venda-RS500000-id-2496887511/,"Apartamento com 3 Quartos à Venda, 117 m² por R$ 500.000","Centro, Balneário Camboriú - SC",117,3,1, 1 vaga  ,R$ 500.000
68,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-110m2-venda-RS695000-id-2496758876/,"Apartamento com 3 Quartos à Venda, 110 m² por R$ 695.000","Centro, Balneário Camboriú - SC",110,3,2, 1 vaga  ,R$ 695.000
69,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-105m2-venda-RS1250000-id-2498479304/,"Apartamento com 3 Quartos à Venda, 105 m² por R$ 1.250.000","Rua 3618, 116 - Centro, Balneário Camboriú - SC",105,3,4, 2 vagas  ,R$ 1.250.000
70,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-131m2-venda-RS1600000-id-2498642780/,"Apartamento com 3 Quartos à Venda, 131 m² por R$ 1.600.000","Centro, Balneário Camboriú - SC",131,3,4, 2 vagas  ,R$ 1.600.000
71,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-balneario-camboriu-com-garagem-100m2-venda-RS790000-id-2488947176/,"Apartamento com 2 Quartos à Venda, 100 m² por R$ 790.000","Rua 2300 - Centro, Balneário Camboriú - SC",100,2,2, 2 vagas  ,R$ 790.000
72,https://www.vivareal.com.br/imovel/apartamento-3-quartos-pioneiros-bairros-balneario-camboriu-com-garagem-138m2-venda-RS1250000-id-2492693979/,"Apartamento com 3 Quartos à Venda, 138 m² por R$ 1.250.000","Rua Julieta Lins, 360 - Pioneiros, Balneário Camboriú - SC",138,3,4, 2 vagas  ,R$ 1.250.000
73,https://www.vivareal.com.br/imoveis-lancamento/falcon-tower-2494570187/,Falcon Tower,"Avenida do Estado Dalmo Vieira, 2877 - Centro, Balneário Camboriú - SC",129,4,2, 2 até 3 vagas  ,Sob Consulta
74,https://www.vivareal.com.br/imovel/apartamento-3-quartos-pioneiros-bairros-balneario-camboriu-com-garagem-130m2-venda-RS1500000-id-2492291723/,"Apartamento com 3 Quartos à Venda, 130 m² por R$ 1.500.000","Rua Julieta Lins, 360 - Pioneiros, Balneário Camboriú - SC",130,3,4, 2 vagas  ,R$ 1.500.000
75,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-balneario-camboriu-com-garagem-67m2-venda-RS420000-id-2497018306/,"Apartamento com 2 Quartos à Venda, 67 m² por R$ 420.000","Rua 981, 323 - Centro, Balneário Camboriú - SC",67,2,1, 1 vaga  ,R$ 420.000
76,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-130m2-venda-RS900000-id-2497929079/,"Apartamento com 3 Quartos à Venda, 130 m² por R$ 900.000","Centro, Balneário Camboriú - SC",130,3,3, 2 vagas  ,R$ 900.000
77,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-balneario-camboriu-com-garagem-65m2-venda-RS500000-id-2486980379/,"Apartamento com 2 Quartos à Venda, 65 m² por R$ 500.000","Rua 2400, 493 - Centro, Balneário Camboriú - SC",65,2,2, 1 vaga  ,R$ 500.000
78,https://www.vivareal.com.br/imovel/apartamento-2-quartos-quadra-mar-bairros-balneario-camboriu-com-garagem-95m2-venda-RS399000-id-2497014181/,"Apartamento com 2 Quartos à Venda, 95 m² por R$ 399.000","Rua Mingote Serafim, 51 - Quadra Mar, Balneário Camboriú - SC",95,2,1, 1 vaga  ,R$ 399.000
79,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-105m2-venda-RS750000-id-2492859776/,"Apartamento com 3 Quartos à Venda, 105 m² por R$ 750.000","Rua 3100, 480 - Centro, Balneário Camboriú - SC",105,3,2, 2 vagas  ,R$ 750.000
80,https://www.vivareal.com.br/imoveis-lancamento/splendia-tower-2494570495/,Splendia Tower,"Rua 2300, 550 - Centro, Balneário Camboriú - SC",127,3,3, 2 até 3 vagas  ,Sob Consulta
81,https://www.vivareal.com.br/imovel/apartamento-4-quartos-pioneiros-bairros-balneario-camboriu-com-garagem-154m2-venda-RS1100000-id-2499067434/,"Apartamento com 4 Quartos à Venda, 154 m² por R$ 1.100.000","Rua José Manir Lucca, 23 - Pioneiros, Balneário Camboriú - SC",154,4,4, 2 vagas  ,R$ 1.100.000
82,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-balneario-camboriu-com-garagem-68m2-venda-RS595000-id-2500506282/,"Apartamento com 2 Quartos à Venda, 68 m² por R$ 595.000","Rua 1401, 401 - Centro, Balneário Camboriú - SC",68,2,2, 1 vaga  ,R$ 595.000
83,https://www.vivareal.com.br/imovel/apartamento-2-quartos-nacoes-bairros-balneario-camboriu-com-garagem-75m2-venda-RS670000-id-2492152701/,"Apartamento com 2 Quartos à Venda, 75 m² por R$ 670.000","Rua Uganda, 2100 - Nacoes, Balneário Camboriú - SC",75,2,2, 2 vagas  ,R$ 670.000
84,https://www.vivareal.com.br/imovel/apartamento-3-quartos-quadra-mar-centro-bairros-balneario-camboriu-com-garagem-151m2-venda-RS859000-id-2485685800/,"Apartamento com 3 Quartos à Venda, 151 m² por R$ 859.000","Rua 3300, 163 - Quadra Mar Centro, Balneário Camboriú - SC",151,3,2, 2 vagas  ,R$ 859.000
85,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-115m2-venda-RS750000-id-2490530577/,"Apartamento com 3 Quartos à Venda, 115 m² por R$ 750.000","Rua 2700, 298 - Centro, Balneário Camboriú - SC",115,3,2, 1 vaga  ,R$ 750.000
86,https://www.vivareal.com.br/imovel/apartamento-3-quartos-pioneiros-bairros-balneario-camboriu-com-garagem-105m2-venda-RS690000-id-2477437939/,"Apartamento com 3 Quartos à Venda, 105 m² por R$ 690.000","Rua Julieta Lins, 415 - Pioneiros, Balneário Camboriú - SC",105,3,2, 2 vagas  ,R$ 690.000
87,https://www.vivareal.com.br/imoveis-lancamento/parigi-residence-2494906833/,Parigi Residence,"Rua 3100, 19 - Centro, Balneário Camboriú - SC",161,4,4, 3 até 4 vagas  ,Sob Consulta
88,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-balneario-camboriu-com-garagem-144m2-venda-RS2300000-id-2486367182/,"Apartamento com 4 Quartos à Venda, 144 m² por R$ 2.300.000","Rua 3706, 100 - Centro, Balneário Camboriú - SC",144,4,3, 3 vagas  ,R$ 2.300.000
89,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-110m2-venda-RS850000-id-2498642773/,"Apartamento com 3 Quartos à Venda, 110 m² por R$ 850.000","Centro, Balneário Camboriú - SC",110,3,2, 2 vagas  ,R$ 850.000
90,https://www.vivareal.com.br/imovel/apartamento-2-quartos-nacoes-bairros-balneario-camboriu-com-garagem-90m2-venda-RS435000-id-2493221089/,"Apartamento com 2 Quartos à Venda, 90 m² por R$ 435.000","Avenida Palestina, 670 - Nacoes, Balneário Camboriú - SC",90,2,2, 1 vaga  ,R$ 435.000
91,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-balneario-camboriu-com-garagem-86m2-venda-RS450000-id-2493979593/,"Apartamento com 2 Quartos à Venda, 86 m² por R$ 450.000","Rua 1041, 44 - Centro, Balneário Camboriú - SC",86,2,2, 1 vaga  ,R$ 450.000
92,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-210m2-venda-RS6000000-id-2499830414/,"Apartamento com 3 Quartos à Venda, 210 m² por R$ 6.000.000","Avenida Atlântica, 5212 - Centro, Balneário Camboriú - SC",210,3,5, 3 vagas  ,R$ 6.000.000
93,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-balneario-camboriu-com-garagem-106m2-venda-RS1150000-id-2495508804/,"Apartamento com 3 Quartos à Venda, 106 m² por R$ 1.150.000","Rua 3000, 505 - Centro, Balneário Camboriú - SC",106,3,3, 2 vagas  ,R$ 1.150.000
94,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-balneario-camboriu-com-garagem-92m2-venda-RS595000-id-2483061780/,"Apartamento com 2 Quartos à Venda, 92 m² por R$ 595.000","Avenida Atlântica, 2554` - Centro, Balneário Camboriú - SC",92,2,2, 1 vaga  ,R$ 595.000
